-1.300509112947629546e+02,3.579867413080626193e+02,4.345480735618242534e+02
-8.221956042790020547e+01,3.725598772284283768e+02,5.273582300700774113e+02
-3.550118748123531986e+01,3.803728107707652271e+02,6.131537612796455505e+02
3.242752410785847133e+02,2.256388086241325368e+02,1.500129791739270104e+03
1.446096742522877321e+01,3.821490103178284699e+02,7.010838709324275442e+02
6.422078594840456844e+01,3.772508242409689956e+02,7.859315313107733800e+02
1.128975655349883027e+02,3.657614746125586862e+02,8.673165570048423660e+02
3.774210047959716690e+02,9.930730845299922294e+01,-1.495637368850644862e+03
1.572331209379008214e+02,3.489791922722195068e+02,9.409045276500035015e+02
3.867603350965058553e+02,5.128105718564609106e+01,-1.486854357744631216e+03
2.013631661521354204e+02,3.253330161998458152e+02,1.014538789006326965e+03
3.899468299226786030e+02,-2.742980551521441157e-01,-1.471167621977922863e+03
2.419855320725760919e+02,2.960040612705888634e+02,1.083703199753286754e+03
3.862223725959862577e+02,-5.181441070732989829e+01,-1.448962381482470619e+03
2.783787143995847373e+02,2.615082562252491698e+02,1.148094024572573289e+03
3.756502726369795369e+02,-1.024239864732769547e+02,-1.420338954505029733e+03
3.083770202962834333e+02,2.246042656401646127e+02,1.204428863273999468e+03
3.594836957609544470e+02,-1.486957982836490828e+02,-1.387413295881945032e+03
3.362297232617120244e+02,-1.949337304275941278e+02,-1.346668696707694380e+03
3.069973152953031104e+02,-2.377016823395319989e+02,-1.299963430600397487e+03
2.723167700325163878e+02,-2.762318038507642086e+02,-1.247494992010563919e+03
2.349948231071198279e+02,-3.082014720495135407e+02,-1.192681373128023779e+03
1.915392130971454208e+02,-3.365931792401138409e+02,-1.129682862152647886e+03
1.446652749630998187e+02,-3.589919425711339045e+02,-1.061679599817497774e+03
9.520831772849544450e+01,-3.749953218340604053e+02,-9.889692809751053346e+02
4.676983697846367249e+01,-3.839940928251742207e+02,-9.160352452664543534e+02
-5.205900157155838315e+00,-3.868411434192792058e+02,-8.351079183614803014e+02
-5.710833453191548870e+01,-3.827883497792654452e+02,-7.504732468000172503e+02
-1.080203528585309414e+02,-3.719057998141097414e+02,-6.625075444299041010e+02
-1.545470419792404755e+02,-3.554764982895196681e+02,-5.764541172615042797e+02
-2.010138763080994977e+02,-3.319609475037541415e+02,-4.831340480953919041e+02
-2.439582578929598640e+02,-3.025125356550570359e+02,-3.876652406094913772e+02
-2.826205667702324718e+02,-2.676516015276524740e+02,-2.904719670368403968e+02
-3.146809230742424006e+02,-2.301883164671542090e+02,-1.971898596305139790e+02
1.634338214415033690e+02,-3.512946597256185441e+02,-1.442032453731604164e+03
-3.431314400743835904e+02,-1.866299497839086143e+02,-9.787292367846713148e+01
-3.655514106332780102e+02,-1.397044950823470799e+02,1.889543236230677881e+00
-3.815466873118580224e+02,-9.024210873446622827e+01,1.016561890574444504e+02
-3.905089259659853269e+02,-4.183246977635292296e+01,1.957747590059081233e+02
-3.932693117416297355e+02,1.004150202522998825e+01,2.942819993266801362e+02
-3.891385620411692798e+02,6.180001207868286883e+01,3.915079638349673132e+02
-3.781429724029972022e+02,1.125408649005417487e+02,4.870104630418731517e+02
-3.615891751625918005e+02,1.588524576373700086e+02,5.755190674597811267e+02
